posted_by,under_construction,rera_approved,num_of_rooms,bhk_or_rk,ready_to_move,resale,longitude,latitude,price,avg_price_per_unit_area,avg_price_per_room,area_per_room,neighborhood
Dealer,No,Yes,1.0,BHK,Yes,Yes,12.8356,80.1682,30.0,0.04901000000121708,30.0,612.1199755,1
Owner,No,No,2.0,BHK,Yes,Yes,20.892133,77.741664,25.0,0.022719999993311233,12.5,550.1760565,4
Dealer,No,Yes,4.5,BHK,Yes,Yes,28.522931,77.357078,193.0,0.07642284773132971,42.888888888888886,561.2050605555555,0
Dealer,No,No,3.0,BHK,Yes,Yes,28.506454,77.40956800000001,79.0,0.05355000001359086,26.333333333333332,491.75225633333326,0
Dealer,No,Yes,4.0,BHK,Yes,Yes,28.558047,77.392752,160.0,0.06335572868918525,40.0,631.355693125,0
Builder,Yes,No,1.0,BHK,No,No,24.69028,78.41889,11.5,0.03833000000321305,11.5,300.0260892,4
Owner,No,No,2.0,BHK,Yes,Yes,17.7,83.25,50.0,0.05,25.0,500.0,3
Dealer,No,No,2.0,BHK,Yes,Yes,19.1615,72.8731,193.0,0.12591991306280423,96.5,766.3601225,2
Dealer,Yes,Yes,2.0,BHK,No,No,22.311323,73.121275,21.5,0.021590000000596486,10.75,497.9157017,2
Dealer,No,No,3.0,BHK,Yes,No,28.406794,76.936447,110.0,0.06679999999295565,36.666666666666664,548.9021956666667,0
Dealer,No,No,4.0,BHK,Yes,Yes,30.664299,76.817624,56.0,0.023820000001488748,14.0,587.74139375,0
Owner,No,No,3.0,BHK,Yes,Yes,28.34532,77.299035,45.0,0.08426000000348274,15.0,178.020413,0
Dealer,Yes,Yes,2.0,BHK,No,Yes,19.218498,72.992114,110.0,0.1,55.0,550.0,2
Dealer,No,No,3.0,BHK,Yes,Yes,26.16667,84.09013437499999,88.6,0.044999999997460495,29.53333333333333,656.2962963333333,3
Dealer,No,Yes,3.0,BHK,Yes,Yes,28.536585,77.383669,100.0,0.04553000000566393,33.333333333333336,732.1180173333333,0
Dealer,No,Yes,4.0,BHK,Yes,Yes,22.281215,70.789479,193.0,0.08041666666666666,48.25,600.0,2
Dealer,No,No,2.0,BHK,Yes,Yes,18.49667,73.94167,62.0,0.03757000000741099,31.0,825.1264305,2
Dealer,Yes,Yes,2.0,BHK,No,No,19.402549,72.85441800000001,45.9,0.07261999999938297,22.95,316.02864224999996,2
Owner,No,No,2.0,BHK,Yes,Yes,26.882832,81.033767,37.0,0.035749999998792234,18.5,517.4825175,4
Dealer,No,No,2.0,BHK,Yes,Yes,18.96,72.82,90.0,0.09326000000134087,45.0,482.52198155,2
Builder,Yes,Yes,2.0,BHK,No,No,24.69028,78.41889,45.9,0.07643000000494214,22.95,300.2747612,4
Dealer,No,No,2.0,BHK,Yes,Yes,19.255098,72.9815265,130.0,0.13200000000649845,65.0,492.4242424,2
Dealer,No,No,3.0,BHK,Yes,Yes,19.05871,72.89969,193.0,0.11352535717318464,64.33333333333333,566.6869053333334,2
Dealer,No,Yes,1.0,BHK,Yes,No,19.18,72.96333,58.5,0.10713999999769971,58.5,546.0145603999999,2
Dealer,No,No,2.0,BHK,Yes,Yes,22.55,72.9,17.0,0.014219999997206188,8.5,597.7496485,2
Dealer,Yes,Yes,3.0,BHK,No,Yes,18.914541,72.818211,193.0,0.11505431821369344,64.33333333333333,559.1561823333334,2
Dealer,No,Yes,3.0,BHK,Yes,Yes,28.629811,77.434197,48.0,0.0282399999980232,16.0,566.572238,0
Dealer,No,No,2.0,BHK,Yes,Yes,28.602325,77.40199399999999,48.0,0.044649999980093544,24.0,537.513998,0
Dealer,Yes,Yes,1.0,BHK,No,No,19.222101,72.988231,64.1,0.1319499999991766,64.1,485.790072,2
Owner,No,No,2.0,BHK,Yes,Yes,12.919423,77.522774,52.0,0.05592000000231422,26.0,464.94992845,1
Dealer,No,No,3.0,BHK,Yes,Yes,19.124896,72.89350300000001,193.0,0.13421219997339914,64.33333333333333,479.3404276666667,2
Dealer,No,No,4.5,BHK,Yes,Yes,12.91668,77.59196,193.0,0.07642284773132971,42.888888888888886,561.2050605555555,1
Dealer,No,Yes,2.0,BHK,Yes,Yes,13.055985,77.622157,46.0,0.045089999978131345,23.0,510.0909295,1
Owner,No,No,2.0,BHK,Yes,Yes,28.6423,77.3445,65.0,0.06073999997992777,32.5,535.067501,0
Owner,No,No,2.0,BHK,Yes,Yes,13.603543,79.460402,50.0,0.020830000003903542,25.0,1200.1920305,1
Owner,No,No,3.0,BHK,Yes,Yes,17.546483,78.480303,77.5,0.043849999988627285,25.833333333333332,589.1296086666667,1
Builder,Yes,Yes,1.0,BHK,No,No,18.6182,73.7447,26.2,0.049999999999999996,26.2,524.0,2
Dealer,Yes,Yes,2.0,BHK,No,Yes,28.359199,76.836683,120.0,0.12989999999555094,60.0,461.89376445,0
Dealer,No,No,3.0,BHK,Yes,Yes,12.9223,77.5532,100.0,0.060340000006480515,33.333333333333336,552.4251463333334,1
Dealer,No,No,2.0,BHK,Yes,Yes,19.1759,72.9522,170.0,0.25,85.0,340.0,2
Owner,No,No,2.0,BHK,Yes,Yes,22.3301,73.1611,23.0,0.02089999999809174,11.5,550.2392345,2
Dealer,No,Yes,3.0,BHK,Yes,No,21.152442,81.090184,50.2,0.029500000004407376,16.733333333333334,567.2316383333333,3
Owner,No,No,1.0,BHK,Yes,Yes,28.689982,77.339807,14.0,0.031040000002412253,14.0,451.0309278,0
Dealer,No,No,3.0,BHK,Yes,Yes,22.54111,84.09013437499999,85.0,0.033657730866129665,28.333333333333332,841.8075908333334,3
Owner,No,No,2.0,BHK,Yes,Yes,18.116670000000003,83.41667,30.0,0.03,15.0,500.0,3
Dealer,No,No,3.0,BHK,Yes,Yes,28.388225,76.946376,100.0,0.055860000003575036,33.333333333333336,596.7299200000001,0
Owner,No,No,2.0,BHK,Yes,Yes,22.598675,84.09013437499999,25.0,0.022719999993311233,12.5,550.1760565,3
Dealer,No,Yes,2.0,BHK,Yes,Yes,28.381971000000004,77.347688,44.9,0.03643999999516298,22.45,616.0812295,0
Dealer,No,No,1.0,BHK,Yes,Yes,26.137220000000003,84.09013437499999,26.0,0.05221000000178719,26.0,497.988891,3
Owner,No,No,3.0,BHK,Yes,Yes,12.995285,77.766797,95.0,0.05503999999555045,31.666666666666668,575.3391473333334,1
Dealer,Yes,Yes,3.0,BHK,No,Yes,18.5438,73.9438,110.0,0.08333000000707548,36.666666666666664,440.0176006666666,2
Owner,No,No,2.0,BHK,Yes,Yes,21.250076,81.660749,25.0,0.02525000000002525,12.5,495.04950495,3
Dealer,No,No,1.0,BHK,Yes,Yes,24.69028,78.41889,65.0,0.09629000000018517,65.0,675.0441375,4
Owner,No,No,2.0,BHK,Yes,Yes,10.5339,76.2085,25.0,0.03709000000200731,12.5,337.01806415,1
Dealer,No,No,1.0,BHK,Yes,Yes,28.543278000000004,77.358896,36.5,0.04709000000235579,36.5,775.1114886,0
Dealer,No,No,2.0,BHK,Yes,Yes,19.12,72.91,180.0,0.25065999999967414,90.0,359.05210245,2
Dealer,Yes,Yes,4.0,BHK,No,Yes,28.429614,77.481711,180.0,0.07127519477533341,45.0,631.355693125,0
Owner,No,Yes,2.0,BHK,Yes,Yes,24.586021,80.78740400000001,30.0,0.03174000000070463,15.0,472.58979205,4
Dealer,No,Yes,2.0,BHK,Yes,Yes,20.07911,73.911636,160.0,0.14692000006368983,80.0,544.514021,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,12.96991,77.59796,50.0,0.0530699999989991,25.0,471.07593745,1
Dealer,No,No,2.0,BHK,Yes,Yes,19.980678,79.297436,82.2,0.060000000000000005,41.1,685.0,4
Owner,No,No,2.0,BHK,Yes,Yes,9.90708,78.102316,90.0,0.0711399999795591,45.0,632.5555245,1
Dealer,No,No,3.0,BHK,Yes,Yes,24.69028,78.41889,100.0,0.07172000001348336,33.333333333333336,464.7704033333334,4
Dealer,Yes,No,2.0,BHK,No,Yes,12.80009,77.71181999999999,27.0,0.03375,13.5,400.0,1
Dealer,Yes,Yes,3.0,BHK,No,Yes,30.662283,76.822397,62.9,0.04179000001322796,20.966666666666665,501.71492366666666,0
Owner,No,No,3.0,BHK,Yes,Yes,25.232239,71.392013,33.0,0.030920000004684846,11.0,355.7567916666667,2
Owner,No,No,3.0,BHK,Yes,Yes,12.913771,77.768321,94.0,0.06714000000015714,31.333333333333332,466.6865256666667,1
Dealer,No,No,1.0,BHK,Yes,Yes,26.807408,75.83865899999999,27.7,0.038000000001097475,27.7,728.9473684,0
Dealer,No,Yes,3.0,BHK,Yes,No,26.900926,75.775927,37.5,0.029000000006186664,12.5,431.0344826666667,0
Builder,Yes,Yes,3.0,BHK,No,No,24.69028,78.41889,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,4
Dealer,No,No,3.0,BHK,Yes,Yes,28.403138,77.070052,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,30.661104,76.746082,65.5,0.045770000012962345,32.75,715.5341925,0
Owner,No,No,3.0,BHK,Yes,Yes,12.96991,77.59796,85.0,0.06296000001872505,28.333333333333332,450.0211773333333,1
Owner,No,No,1.0,BHK,Yes,Yes,21.189685,72.841062,23.0,0.0306600000012344,23.0,750.1630789,2
Dealer,No,Yes,3.0,BHK,Yes,Yes,24.69028,78.41889,99.0,0.08461000002052006,33.0,390.02481966666664,4
Owner,No,No,2.0,BHK,Yes,Yes,24.69028,78.41889,45.0,0.04014000000658296,22.5,560.5381165,4
Dealer,No,No,4.0,BHK,Yes,Yes,30.714837,76.751896,100.0,0.0524999999934375,25.0,476.19047625,0
Dealer,No,No,4.0,BHK,Yes,Yes,28.388225,76.946376,193.0,0.07642284773132971,48.25,631.355693125,0
Dealer,No,No,2.0,BHK,Yes,Yes,19.1758,72.8643,150.0,0.15788999999252548,75.0,475.01425045,2
Owner,No,No,2.0,BHK,Yes,Yes,12.852041,77.616315,40.0,0.041239999997987484,20.0,484.9660524,1
Dealer,No,No,1.0,BHK,Yes,Yes,19.038205,73.06612,52.0,0.0817599999985409,52.0,636.0078278,2
Dealer,No,No,4.0,BHK,Yes,Yes,12.929162,77.629041,193.0,0.07642284773132971,48.25,631.355693125,1
Owner,No,No,1.0,BHK,Yes,Yes,18.5823,73.983,27.0,0.0385699999992386,27.0,700.0259269,2
Dealer,No,No,3.0,BHK,Yes,Yes,19.218498,72.992114,193.0,0.10378365216849825,64.33333333333333,619.8792583333333,2
Owner,No,No,3.0,BHK,Yes,Yes,31.097061,77.15489699999999,82.0,0.04822999999565931,27.333333333333332,566.7288686666666,0
Dealer,No,No,3.0,BHK,Yes,No,28.397468,76.945489,110.0,0.05954999998760278,36.666666666666664,615.7290793333333,0
Dealer,No,Yes,1.0,BHK,Yes,No,18.966114,73.148278,40.0,0.07850000000421938,40.0,509.5541401,2
Dealer,No,No,3.0,BHK,Yes,Yes,22.56972,84.09013437499999,160.0,0.1120900000089742,53.333333333333336,475.80813033333334,3
Owner,No,No,2.0,BHK,Yes,Yes,26.532207,75.520538,20.0,0.027969999998376342,10.0,357.52592065,0
Owner,No,No,3.0,BHK,Yes,Yes,19.062322,72.88075400000001,85.0,0.06101000000770162,28.333333333333332,464.40474233333333,2
Owner,No,No,2.0,BHK,Yes,Yes,30.768683000000003,76.650876,22.4,0.024880000000231026,11.2,450.1607717,0
Dealer,No,No,2.0,BHK,Yes,Yes,19.18,72.96333,120.0,0.12,60.0,500.0,2
Owner,No,No,2.0,BHK,Yes,Yes,26.209302,78.194369,35.0,0.04375,17.5,400.0,4
Dealer,Yes,No,1.0,BHK,No,Yes,20.084522,72.900306,54.0,0.12134000000819717,54.0,445.0304928000001,2
Owner,No,No,2.0,BHK,Yes,Yes,12.96991,77.59796,56.0,0.04976999998761971,28.0,562.5879045,1
Dealer,No,No,2.0,BHK,Yes,Yes,19.283359,72.864964,90.0,0.08866000002967155,45.0,507.556959,2
Owner,No,Yes,2.0,BHK,Yes,Yes,23.185756,77.498465,23.0,0.019159999992569256,11.5,600.2087684999999,4
Dealer,No,Yes,1.0,BHK,Yes,Yes,13.23,77.7,49.0,0.04622000001995949,49.0,1060.147122,1
Owner,No,No,3.0,BHK,Yes,Yes,9.930471,76.271273,70.0,0.04229999999226515,23.333333333333332,551.6154453333332,1
Dealer,No,No,3.0,BHK,Yes,Yes,22.54111,84.09013437499999,41.0,0.034890000012092366,13.666666666666666,391.7072703333333,3
Owner,No,No,1.0,BHK,Yes,Yes,20.379289,72.932048,8.5,0.02062999999814087,8.5,412.0213282,2
Dealer,No,No,3.0,BHK,Yes,Yes,22.340396,73.19706,53.0,0.028230000006945647,17.666666666666668,625.811784,2
Dealer,Yes,No,2.0,BHK,No,Yes,39.538208,67.617599375,38.0,0.03304000001078147,19.0,575.0605325,0
Owner,No,No,2.0,BHK,Yes,Yes,22.281878,70.752639,43.0,0.04724999999755509,21.5,455.02645505,2
Builder,Yes,Yes,2.0,BHK,No,No,13.010349,77.712151,32.4,0.03,16.2,540.0,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,12.96991,77.59796,170.0,0.08934000001937101,56.666666666666664,634.2810236666667,1
Owner,No,No,1.0,BHK,Yes,Yes,22.1764,75.8193,12.0,0.014109999999903582,12.0,850.4606662,4
Dealer,Yes,Yes,2.0,BHK,No,Yes,19.18,72.96333,110.0,0.10463999995920942,55.0,525.611621,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,24.69028,78.41889,91.0,0.09629000000018517,45.5,472.53089625,4
Owner,Yes,No,2.0,BHK,No,Yes,23.259859,77.427777,22.0,0.03858999999740044,11.0,285.04793989999996,4
Dealer,No,No,2.0,BHK,Yes,Yes,19.049989,73.077321,82.0,0.07808999996678319,41.0,525.035216,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.1145,72.8712,193.0,0.10811958976960498,96.5,892.5302085,2
Owner,No,No,2.0,BHK,Yes,Yes,22.403867,84.09013437499999,35.0,0.04375,17.5,400.0,3
Owner,No,No,2.0,BHK,Yes,Yes,12.919987,77.489265,34.0,0.045330000000849274,17.0,375.02757555,1
Dealer,No,No,2.0,BHK,Yes,Yes,28.409274,77.322293,91.5,0.08098000002954221,45.75,564.9543095,0
Builder,Yes,Yes,4.0,BHK,No,No,22.1764,75.8193,120.0,0.047516796516888934,30.0,631.355693125,4
Dealer,No,No,2.0,BHK,Yes,Yes,30.662283,76.822397,28.9,0.032229999999898507,14.45,448.34005585000006,0
Owner,No,No,2.0,BHK,Yes,Yes,16.198332,77.34239000000001,31.0,0.03444000000071102,15.5,450.058072,1
Owner,No,No,3.0,BHK,Yes,Yes,28.874383,77.113251,75.0,0.04009999998984133,25.0,623.4413966666667,0
Owner,No,No,2.0,BHK,Yes,Yes,13.0306,77.6485,78.6,0.0610199999788526,39.3,644.051131,1
Dealer,Yes,Yes,4.0,BHK,No,Yes,26.91868,75.750399,160.0,0.0649999999878125,40.0,615.3846155,0
Dealer,No,No,2.0,BHK,Yes,Yes,22.288976,73.128222,22.0,0.020630000009292875,11.0,533.2040715,2
Dealer,No,No,4.0,BHK,Yes,Yes,19.139348,72.820458,193.0,0.07642284773132971,48.25,631.355693125,2
Dealer,Yes,Yes,2.0,BHK,No,No,19.0167,72.8167,193.0,0.2362737297310682,96.5,408.42458495,2
Dealer,No,No,2.0,BHK,Yes,Yes,28.874383,77.113251,31.2,0.024730000000095117,15.6,630.812778,0
Owner,No,No,2.0,BHK,Yes,Yes,13.0583,77.5732,45.0,0.03879000001419714,22.5,580.0464035,1
Dealer,Yes,Yes,2.0,BHK,No,Yes,12.91668,77.59196,100.0,0.12067000000382404,50.0,414.35319465,1
Owner,No,Yes,3.0,BHK,Yes,Yes,13.010349,77.712151,110.0,0.05459000000350368,36.666666666666664,671.6736886666666,1
Dealer,No,No,3.0,BHK,Yes,Yes,26.928785,75.828002,67.9,0.026886587362472993,22.633333333333336,841.8075908333334,0
Dealer,No,No,2.0,BHK,Yes,Yes,12.863492,77.74143000000001,26.0,0.0329099999996266,13.0,395.01671225,1
Builder,No,No,3.0,BHK,Yes,No,13.09,80.27,110.0,0.08100000002135455,36.666666666666664,452.67489700000004,1
Owner,No,No,1.0,BHK,Yes,Yes,21.800275,72.60499300000001,24.0,0.028229999999615365,24.0,850.1594049,2
Dealer,No,No,2.0,BHK,Yes,Yes,18.973908,73.02510600000001,100.0,0.0896800000125552,50.0,557.5379125,2
Dealer,No,No,1.0,BHK,Yes,Yes,20.742166,80.104602,110.0,0.27073000000965275,110.0,406.3088686,4
Dealer,No,No,2.0,BHK,Yes,Yes,22.519728,84.09013437499999,70.0,0.06480999997190025,35.0,540.0401175,3
Dealer,No,Yes,4.0,BHK,Yes,Yes,12.96991,77.59796,193.0,0.07642284773132971,48.25,631.355693125,1
Dealer,Yes,Yes,4.5,BHK,No,Yes,28.548382,77.32781899999999,193.0,0.07642284773132971,42.888888888888886,561.2050605555555,0
Dealer,No,No,3.0,BHK,Yes,Yes,19.05871,72.89969,193.0,0.16782508000604168,64.33333333333333,383.33563333333336,2
Owner,No,Yes,3.0,BHK,Yes,Yes,12.980033,77.69932800000001,94.0,0.03775999999485821,31.333333333333332,829.80226,1
Dealer,Yes,No,3.0,BHK,No,Yes,25.3945,81.8615,53.7,0.028350000002692458,17.900000000000002,631.3932980000001,3
Dealer,No,No,4.0,BHK,Yes,Yes,28.644695,77.33895600000001,140.0,0.05543626260303709,35.0,631.355693125,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,22.727017,75.93404100000001,40.6,0.031990000007942346,20.3,634.573304,4
Owner,No,Yes,4.0,BHK,Yes,Yes,28.560719,77.386208,193.0,0.07642284773132971,48.25,631.355693125,0
Builder,No,Yes,2.0,BHK,Yes,No,29.9055,75.2547,25.2,0.03017000000165097,12.6,417.63341065,0
Owner,No,No,2.0,BHK,Yes,Yes,22.54111,84.09013437499999,90.0,0.07594000000175506,45.0,592.573084,3
Dealer,No,No,3.0,BHK,Yes,Yes,13.23,77.7,74.0,0.057369999990913835,24.666666666666668,429.9575853333333,1
Dealer,No,No,3.0,BHK,Yes,Yes,11.931023,79.828222,193.0,0.0919047619047619,64.33333333333333,700.0,1
Dealer,No,No,4.0,BHK,Yes,Yes,21.189685,72.841062,150.0,0.05939599564611117,37.5,631.355693125,2
Owner,No,No,4.0,BHK,Yes,Yes,9.893479,76.408774,65.0,0.025738264779981507,16.25,631.355693125,1
Builder,No,No,2.0,BHK,Yes,Yes,12.9974,80.0966,38.0,0.04496999999821304,19.0,422.5038915,1
Dealer,No,No,1.0,BHK,Yes,Yes,21.0,77.0,27.2,0.032,27.2,850.0,4
Dealer,Yes,Yes,2.0,BHK,No,Yes,24.69028,78.41889,85.0,0.09209000000163378,42.5,461.5050494,4
Owner,No,No,3.0,BHK,Yes,Yes,16.531879,80.670951,60.0,0.04025999999251164,20.0,496.77098866666665,1
Owner,No,No,3.0,BHK,Yes,Yes,26.222384,84.09013437499999,60.0,0.04053999998894609,20.0,493.3399113333333,3
Owner,No,No,3.0,BHK,Yes,Yes,12.8706,77.6279,110.0,0.07284000000760185,36.666666666666664,503.38641766666666,1
Dealer,Yes,Yes,1.0,BHK,No,Yes,24.69028,78.41889,66.0,0.145689999984069,66.0,453.0166793000001,4
Dealer,No,No,2.0,BHK,Yes,No,22.12947,73.41756,25.5,0.02550999999908064,12.75,499.80399845,2
Owner,No,No,2.0,BHK,Yes,Yes,21.105779,79.078497,30.0,0.03,15.0,500.0,4
Owner,No,No,3.0,BHK,Yes,Yes,12.840956,77.659441,60.0,0.04443999998358683,20.0,450.04500466666667,1
Dealer,No,No,3.0,BHK,Yes,Yes,12.88784,77.654131,46.8,0.03800000001136752,15.6,410.5263156666667,1
Dealer,Yes,Yes,2.0,BHK,No,No,13.034709,80.105584,36.1,0.04349999999849377,18.05,414.94252875,1
Dealer,No,No,2.0,BHK,Yes,Yes,28.629811,77.434197,32.5,0.030379999994615735,16.25,534.8913759999999,0
Dealer,No,No,1.0,BHK,Yes,Yes,19.147866,72.932609,96.0,0.15737000001046347,96.0,610.0273241,2
Dealer,No,No,4.0,BHK,Yes,Yes,30.698017,76.679016,82.0,0.04039000000815681,20.5,507.551374,0
Dealer,No,No,2.0,BHK,Yes,Yes,28.368269,77.37273,29.0,0.02962999999933179,14.5,489.3688829,0
Dealer,Yes,Yes,3.0,BHK,No,Yes,26.91868,75.750399,46.6,0.031000000009313307,15.533333333333333,501.07526866666666,0
Dealer,Yes,Yes,2.0,BHK,No,Yes,12.808137,77.58308000000001,45.0,0.05591000000314959,22.5,402.43248075,1
Owner,No,No,3.0,BHK,Yes,Yes,20.277511,84.09013437499999,54.0,0.03856999999372881,18.0,466.68395133333325,3
Dealer,No,Yes,2.0,BHK,Yes,Yes,21.235342000000003,72.917751,43.0,0.034369999994277,21.5,625.545534,2
Dealer,No,No,3.0,BHK,Yes,Yes,28.2102,76.8606,48.0,0.025939999993169132,16.0,616.8080186666667,0
Owner,No,No,2.0,BHK,Yes,Yes,12.732961,77.707059,27.0,0.03797000000087753,13.5,355.5438504,1
Owner,No,No,1.0,BHK,Yes,Yes,28.689982,77.339807,24.0,0.044440000000044444,24.0,540.0540053999999,0
Dealer,No,No,2.0,BHK,Yes,Yes,22.617564,84.09013437499999,18.7,0.024999999999999998,9.35,374.0,3
Dealer,No,No,2.0,BHK,Yes,Yes,12.96991,77.59796,96.0,0.08232999999259888,48.0,583.0195555,1
Dealer,No,No,2.0,BHK,Yes,Yes,19.12,72.91,193.0,0.2046535238004021,96.5,471.528651,2
Dealer,No,No,3.0,BHK,Yes,Yes,22.221142,84.09013437499999,190.0,0.11175999999745893,63.333333333333336,566.6905273333333,3
Dealer,No,No,4.0,BHK,Yes,Yes,26.900926,75.775927,110.0,0.050570000007939486,27.5,543.80067225,0
Owner,Yes,No,3.0,BHK,No,Yes,12.9259,77.6229,193.0,0.08845833332596181,64.33333333333333,727.2727273333334,1
Owner,No,No,3.0,BHK,Yes,Yes,27.56667,80.68333,95.0,0.05587999999872947,31.666666666666668,566.6905273333333,0
Owner,No,No,2.0,BHK,Yes,Yes,26.157856,84.09013437499999,35.0,0.032399999987410284,17.5,540.123457,3
Owner,No,No,3.0,BHK,Yes,Yes,13.04034,77.591347,58.0,0.04544999999149771,19.333333333333332,425.375871,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,12.96991,77.59796,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,1
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.12,72.91,190.0,0.19229999999627545,95.0,494.0197608,2
Dealer,No,No,3.0,BHK,Yes,Yes,22.5,84.09013437499999,35.0,0.03742999999942893,11.666666666666666,311.6929379333333,3
Dealer,No,No,1.0,BHK,Yes,Yes,19.050992,73.01794699999999,53.0,0.09636000000003637,53.0,550.0207555,2
Dealer,Yes,Yes,2.0,BHK,No,Yes,30.684523,76.691728,51.0,0.04657999999782628,25.5,547.4452554999999,0
Dealer,No,No,4.5,BHK,Yes,Yes,28.488415000000003,77.285903,193.0,0.07642284773132971,42.888888888888886,561.2050605555555,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,27.16726,75.70950500000001,78.5,0.06825999999217401,39.25,575.007325,0
Owner,No,No,2.0,BHK,Yes,Yes,10.999392,76.997254,45.0,0.04807000000060034,22.5,468.0674017,1
Dealer,No,Yes,2.0,BHK,Yes,Yes,18.5993,73.7625,76.5,0.06652000000841717,38.25,575.015033,2
Dealer,Yes,Yes,4.0,BHK,No,Yes,13.04034,77.591347,193.0,0.07642284773132971,48.25,631.355693125,1
Owner,Yes,No,2.0,BHK,No,Yes,10.036626,77.48248199999999,84.0,0.0716099999914068,42.0,586.510264,1
Dealer,No,No,4.0,BHK,Yes,No,12.925027,80.235348,160.0,0.06335572868918525,40.0,631.355693125,1
Dealer,No,No,2.0,BHK,Yes,Yes,28.535783,77.400502,49.0,0.05157000000056306,24.5,475.08241225,0
Owner,No,No,2.0,BHK,Yes,Yes,12.985206,77.663799,63.0,0.060280000026025654,31.5,522.56138,1
Dealer,No,No,3.0,BHK,Yes,Yes,18.5853,73.7413,100.0,0.050770000006589946,33.333333333333336,656.5557086666666,2
Dealer,No,No,2.0,BHK,Yes,Yes,20.042481,74.473635,52.0,0.055909999999142,26.0,465.0330889,2
Dealer,No,No,2.0,BHK,Yes,Yes,19.2167,73.0833,55.0,0.05134999999598537,27.5,535.540409,2
Dealer,Yes,Yes,3.0,BHK,No,Yes,30.651192,76.755011,67.0,0.04785000001421216,22.333333333333332,466.7363286666667,0
Dealer,No,No,2.0,BHK,Yes,No,30.387136,75.865105,193.0,0.16405000003281,96.5,588.235294,0
Dealer,No,No,4.0,BHK,Yes,Yes,30.692243,76.750614,130.0,0.06749999999740385,32.5,481.4814815,0
Owner,No,No,2.0,BHK,Yes,Yes,23.19635,72.633149,30.0,0.028490000000028493,15.0,526.5005265,2
Owner,No,No,2.0,BHK,Yes,Yes,12.96991,77.59796,45.0,0.04280999999589023,22.5,525.5781360000001,1
Dealer,Yes,Yes,2.0,BHK,No,Yes,18.510418,73.781944,66.4,0.06716999999691767,33.2,494.26827455,2
Dealer,No,No,2.0,BHK,Yes,Yes,11.0,76.96667,38.0,0.02923000000959206,19.0,650.0171055,1
Dealer,Yes,Yes,2.0,BHK,No,Yes,24.69028,78.41889,150.0,0.17647000000888116,75.0,425.00141664999995,4
Owner,No,No,2.0,BHK,Yes,Yes,28.66667,77.41667,31.2,0.0328899999996711,15.6,474.3083004,0
Owner,No,No,3.0,BHK,Yes,Yes,9.930471,76.271273,85.0,0.04828999999789229,28.333333333333332,586.7329329999999,1
Owner,No,No,2.0,BHK,Yes,Yes,28.21,76.87,27.0,0.031759999999416554,13.5,425.0629723,0
Dealer,No,Yes,1.0,BHK,Yes,Yes,19.049989,73.077321,50.0,0.07634000000115121,50.0,654.9646319,2
Dealer,No,No,2.0,BHK,Yes,Yes,19.256471,72.868815,110.0,0.10476000002556145,55.0,525.0095455,2
Owner,No,No,3.0,BHK,Yes,Yes,31.325966,75.57364100000001,65.0,0.05130000000868153,21.666666666666668,422.3521766666667,0
Dealer,No,No,3.0,BHK,Yes,Yes,26.809242,75.741434,40.0,0.03478000001419024,13.333333333333334,383.36208533333337,0
Dealer,Yes,Yes,3.0,BHK,No,Yes,28.406388,77.342588,26.3,0.031130000001277157,8.766666666666667,281.61473390000003,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,28.583704,77.360401,100.0,0.09300000001767,50.0,537.6344085,0
Dealer,No,No,2.0,BHK,Yes,Yes,19.05871,72.89969,150.0,0.14760999999296393,75.0,508.0956575,2
Dealer,Yes,Yes,3.0,BHK,No,No,19.1615,72.8731,170.0,0.18881000000098405,56.666666666666664,300.12534646666666,2
Dealer,No,Yes,3.0,BHK,Yes,Yes,28.546788,77.37849399999999,170.0,0.08260000000583058,56.666666666666664,686.0371266666667,0
Dealer,Yes,Yes,4.0,BHK,No,Yes,28.548382,77.32781899999999,193.0,0.07642284773132971,48.25,631.355693125,0
Dealer,No,No,2.0,BHK,Yes,Yes,10.526103,76.19383,36.0,0.03789000000181872,18.0,475.0593824,1
Owner,No,No,3.0,BHK,Yes,Yes,12.9847,77.5491,193.0,0.09573489286326989,64.33333333333333,671.994624,1
Owner,No,No,2.0,BHK,Yes,Yes,21.23994,72.85651999999999,12.5,0.016680000000362957,6.25,374.7002398,2
Dealer,No,Yes,4.0,BHK,Yes,Yes,28.479440000000004,76.971432,160.0,0.06335572868918525,40.0,631.355693125,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.1145,72.8712,193.0,0.14803939126929466,96.5,651.8535315,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,24.69028,78.41889,97.0,0.1036300000043813,48.5,468.01119365,4
